Store,Temperature,Rain,Snowfall,Wind Speed,Wind Direction,Is Day or Night
2362,13.6,0.0,0.0,2.0,225,Night
1478,15.9,0.0,0.0,5.6,45,Night
2429,14.9,0.0,0.0,9.1,34,Night
3641,14.6,0.0,0.0,9.3,36,Night
2193,10.9,0.0,0.0,4.7,360,Night
2323,12.4,0.0,0.0,1.3,236,Night
2313,11.7,0.0,0.0,2.2,279,Night
2266,12.8,0.0,0.0,2.6,196,Night
1622,13.8,0.0,0.0,7.7,37,Night
5028,14.0,0.0,0.0,5.9,11,Night
5030,14.6,0.0,0.0,5.8,4,Night
1410,15.1,0.0,0.0,9.1,34,Night
3809,14.1,0.0,0.0,7.9,24,Night
1239,14.4,0.0,0.0,9.2,39,Night
1333,15.7,0.0,0.0,9.4,7,Night
2966,11.9,0.0,0.0,0.8,333,Night
3300,15.5,0.0,0.0,9.5,25,Night
3251,14.5,0.0,0.0,9.4,40,Night
2350,13.9,0.0,0.0,7.1,15,Night
2572,15.2,0.0,0.0,4.9,36,Night
2309,14.7,0.0,0.0,7.9,43,Night
1368,15.2,0.0,0.0,8.5,36,Night
5857,15.3,0.0,0.0,9.3,36,Night
3447,15.6,0.0,0.0,10.2,32,Night
1289,14.6,0.0,0.0,11.0,49,Night
1812,10.1,0.0,0.0,4.3,42,Night
1463,14.5,0.0,0.0,8.9,47,Night
3860,11.5,0.0,0.0,2.3,342,Night
2209,13.3,0.0,0.0,8.7,5,Night
3581,13.7,0.0,0.0,8.7,5,Night
231,21.3,0.0,0.0,12.0,136,Night
479,18.4,0.0,0.0,13.4,172,Night
178,17.9,0.0,0.0,10.0,167,Night
162,20.2,0.0,0.0,18.2,150,Night
129,21.0,0.0,0.0,10.0,128,Night
232,23.0,0.0,0.0,14.5,113,Night
41,20.0,0.0,0.0,14.0,132,Night
136,19.3,0.0,0.0,12.7,145,Night
324,20.7,0.0,0.0,14.8,129,Night
472,21.1,0.0,0.0,14.5,120,Night
3295,21.1,0.0,0.0,13.5,124,Night
3508,21.1,0.0,0.0,13.5,124,Night
4637,21.1,0.0,0.0,13.5,124,Night
4655,21.1,0.0,0.0,13.5,124,Night
6942,21.1,0.0,0.0,14.5,120,Night
117,22.1,0.0,0.0,9.4,83,Night
3055,21.0,0.0,0.0,14.0,125,Night
387,20.4,0.0,0.0,14.9,143,Night
340,22.8,0.0,0.0,11.3,112,Night
113,20.3,0.0,0.0,15.0,136,Night
4195,19.8,0.0,0.0,16.3,149,Night
12,20.9,0.0,0.0,11.3,127,Night
207,20.3,0.0,0.0,13.5,132,Night
374,21.6,0.0,0.0,13.2,125,Night
360,20.9,0.0,0.0,17.1,138,Night
544,20.5,0.0,0.0,18.5,147,Night
1116,20.0,0.0,0.0,15.3,137,Night
975,23.1,0.0,0.0,13.7,125,Night
389,20.2,0.0,0.0,17.9,150,Night
2803,20.7,0.0,0.0,18.7,150,Night
2876,20.7,0.0,0.0,18.7,150,Night
3275,20.8,0.0,0.0,18.7,150,Night
227,18.9,0.0,0.0,16.5,148,Night
134,17.1,0.0,0.0,21.6,162,Night
499,19.2,0.0,0.0,13.8,139,Night
4390,19.3,0.0,0.0,13.5,134,Night
4615,21.3,0.0,0.0,15.3,120,Night
90,20.1,0.0,0.0,13.2,133,Night
108,20.1,0.0,0.0,19.4,149,Night
1437,9.1,0.1,0.0,2.6,344,Night
247,22.7,0.0,0.0,13.2,116,Night
607,17.5,0.0,0.0,17.5,171,Night
210,22.5,0.0,0.0,13.7,120,Night
49,22.9,0.0,0.0,11.4,103,Night
38,22.3,0.0,0.0,9.4,88,Night
5336,21.4,0.0,0.0,15.3,120,Night
132,20.1,0.0,0.0,14.6,142,Night
269,20.1,0.0,0.0,16.9,140,Night
2984,20.2,0.0,0.0,16.9,140,Night
5071,20.1,0.0,0.0,16.9,140,Night
893,20.5,0.0,0.0,11.7,135,Night
3723,21.1,0.0,0.0,13.8,131,Night
1295,22.3,0.0,0.0,10.5,131,Night
151,23.1,0.0,0.0,11.1,115,Night
28,20.4,0.0,0.0,13.6,130,Night
5863,20.1,0.0,0.0,17.4,146,Night
130,22.2,0.0,0.0,14.9,122,Night
517,20.0,0.0,0.0,18.7,150,Night
1056,20.3,0.0,0.0,16.7,147,Night
212,20.3,0.0,0.0,16.7,147,Night
2734,19.8,0.0,0.0,15.5,144,Night
5805,20.3,0.0,0.0,16.7,147,Night
7294,19.8,0.0,0.0,15.5,144,Night
7308,19.9,0.0,0.0,15.5,144,Night
564,20.8,0.0,0.0,19.1,148,Night
622,20.7,0.0,0.0,17.7,151,Night
1626,20.6,0.0,0.0,17.8,148,Night
2394,20.3,0.0,0.0,18.5,147,Night
2804,20.6,0.0,0.0,17.8,148,Night
2877,20.9,0.0,0.0,17.7,151,Night
2878,20.3,0.0,0.0,17.9,146,Night
3202,20.0,0.0,0.0,17.4,146,Night
3327,20.8,0.0,0.0,19.0,147,Night
3430,20.0,0.0,0.0,17.4,146,Night
3615,20.3,0.0,0.0,18.5,147,Night
5314,20.3,0.0,0.0,18.5,147,Night
5323,20.4,0.0,0.0,17.9,146,Night
7326,20.8,0.0,0.0,19.0,147,Night
743,20.3,0.0,0.0,18.5,147,Night
121,22.4,0.0,0.0,14.3,115,Night
168,20.7,0.0,0.0,13.7,125,Night
4585,20.5,0.0,0.0,13.7,125,Night
5840,20.9,0.0,0.0,13.7,125,Night
1043,20.6,0.0,0.0,14.0,134,Night
823,18.8,0.0,0.0,15.8,135,Night
31,22.8,0.0,0.0,6.4,106,Night
22,20.9,0.0,0.0,12.5,131,Night
139,19.8,0.0,0.0,13.9,149,Night
47,22.4,0.0,0.0,13.4,95,Night
838,21.4,0.0,0.0,12.0,123,Night
73,20.9,0.0,0.0,14.8,124,Night
123,20.6,0.0,0.0,11.5,141,Night
103,20.5,0.0,0.0,13.4,149,Night
246,20.7,0.0,0.0,14.0,125,Night
276,22.8,0.0,0.0,10.2,113,Night
137,19.5,0.0,0.0,16.3,155,Night
4241,19.5,0.0,0.0,16.8,152,Night
5364,19.4,0.0,0.0,16.3,155,Night
81,21.6,0.0,0.0,13.4,121,Night
225,20.9,0.0,0.0,12.2,137,Night
10,22.0,0.0,0.0,12.9,126,Night
5286,20.5,0.0,0.0,17.8,148,Night
576,21.0,0.0,0.0,13.6,122,Night
894,21.1,0.0,0.0,14.5,120,Night
992,21.4,0.0,0.0,15.3,120,Night
1597,21.1,0.0,0.0,14.5,120,Night
2395,21.5,0.0,0.0,15.3,120,Night
2880,21.0,0.0,0.0,14.5,120,Night
3340,21.2,0.0,0.0,13.1,122,Night
3457,21.0,0.0,0.0,13.6,122,Night
5093,21.5,0.0,0.0,13.1,122,Night
6170,21.4,0.0,0.0,15.3,120,Night
50,20.8,0.0,0.0,12.7,137,Night
63,22.0,0.0,0.0,14.1,122,Night
2875,20.8,0.0,0.0,17.7,151,Night
392,19.0,0.0,0.0,19.1,148,Night
150,18.1,0.0,0.0,27.9,174,Night
221,20.2,0.0,0.0,18.2,150,Night
3637,20.2,0.0,0.0,18.2,150,Night
5396,5.1,0.0,0.0,1.8,101,Night
3050,7.7,0.0,0.0,3.6,53,Night
5993,7.9,0.0,0.0,3.6,53,Night
2075,1.7,0.0,0.0,10.2,219,Night
1880,7.0,0.0,0.0,5.4,127,Night
4221,6.0,0.0,0.0,2.6,344,Night
3146,5.6,0.0,0.0,2.0,315,Night
2320,4.4,0.0,0.0,2.4,153,Night
2315,5.6,0.0,0.0,4.3,318,Night
5424,4.3,0.0,0.0,5.5,58,Night
2538,4.4,0.0,0.0,2.8,130,Night
3258,4.3,0.0,0.0,2.9,180,Night
1834,4.4,0.0,0.0,1.1,162,Night
3178,5.3,0.0,0.0,4.7,81,Night
5627,5.5,0.0,0.0,4.7,81,Night
5440,6.5,0.0,0.0,4.0,63,Night
1817,6.0,0.0,0.0,7.6,85,Night
2590,7.7,0.0,0.0,2.9,30,Night
1876,3.8,0.0,0.0,4.5,29,Night
1772,1.9,0.0,0.0,0.8,243,Night
1889,-0.8,0.0,0.0,1.1,270,Night
1775,5.1,0.0,0.0,4.3,138,Night
1843,6.1,0.0,0.0,6.6,347,Night
2069,4.1,0.0,0.0,5.5,58,Night
5839,4.3,0.0,0.0,5.5,58,Night
3144,6.5,0.0,0.0,4.0,63,Night
1925,6.3,0.0,0.0,7.8,112,Night
1951,2.3,0.0,0.0,4.1,135,Night
2492,4.7,0.0,0.0,7.5,107,Night
2243,0.4,0.0,0.0,2.0,315,Night
2477,4.9,0.0,0.0,3.3,174,Night
2422,5.0,0.0,0.0,1.8,127,Night
1784,5.4,0.0,0.0,1.1,90,Night
1920,4.6,0.0,0.0,1.5,14,Night
5368,5.0,0.0,0.0,1.5,14,Night
4176,7.9,0.0,0.0,3.8,41,Night
3239,4.2,0.0,0.0,2.8,130,Night
4178,4.3,0.0,0.0,2.8,130,Night
5935,7.6,0.0,0.0,3.8,49,Night
5861,6.8,0.0,0.0,8.7,114,Night
5994,7.5,0.0,0.0,3.8,49,Night
2927,5.9,0.0,0.0,4.7,81,Night
1793,5.4,0.0,0.0,4.2,31,Night
2641,12.9,0.0,0.0,4.5,241,Night
2049,9.3,0.0,0.0,4.3,275,Night
4643,10.2,0.0,0.0,1.9,338,Night
3223,9.1,0.0,0.0,1.5,45,Night
5239,10.5,0.0,0.0,4.3,275,Night
2420,10.8,0.0,0.0,4.0,10,Night
5381,13.8,0.0,0.0,6.8,342,Night
3563,9.6,0.0,0.0,2.9,300,Night
5356,9.7,0.0,0.0,1.3,124,Night
1794,8.7,0.0,0.0,2.7,293,Night
3252,13.5,0.0,0.0,8.7,322,Night
3514,7.5,0.0,0.0,5.0,291,Night
1885,9.4,0.0,0.0,4.0,333,Night
5888,11.9,0.0,0.0,6.4,308,Night
2574,11.0,0.0,0.0,7.2,297,Night
5040,14.6,0.0,0.0,6.8,342,Night
1850,10.8,0.0,0.0,6.0,343,Night
2540,8.3,0.0,0.0,4.1,345,Night
2129,9.0,0.0,0.0,6.0,303,Night
2481,9.0,0.0,0.0,2.7,293,Night
5379,10.5,0.0,0.0,3.5,24,Night
2909,8.0,0.0,0.0,4.3,265,Night
2597,8.5,0.0,0.0,1.8,323,Night
1770,9.9,0.0,0.0,2.6,344,Night
3228,9.7,0.0,0.0,5.0,360,Night
1884,7.6,0.0,0.0,1.8,307,Night
1769,8.5,0.0,0.0,4.3,312,Night
4348,9.4,0.0,0.0,4.3,275,Night
3810,10.7,0.0,0.0,4.0,280,Night
2368,9.3,0.0,0.0,3.2,333,Night
2252,9.7,0.0,0.0,1.9,292,Night
2663,8.0,0.0,0.0,3.2,297,Night
2830,16.4,0.0,0.0,7.1,319,Night
3253,9.7,0.0,0.0,4.4,235,Night
3412,10.3,0.0,0.0,2.5,278,Night
3501,10.9,0.0,0.0,6.7,306,Night
2340,10.6,0.0,0.0,6.6,315,Night
2278,10.0,0.0,0.0,4.9,234,Night
2561,11.8,0.0,0.0,7.4,223,Night
5445,11.5,0.0,0.0,6.6,241,Night
4404,11.5,0.0,0.0,7.2,333,Night
1684,9.6,0.0,0.0,4.8,312,Night
2167,14.5,0.0,0.0,7.7,319,Night
1537,11.4,0.0,0.0,8.7,322,Night
2603,9.9,0.0,0.0,4.4,351,Night
5495,16.5,0.0,0.0,6.1,315,Night
2059,9.8,0.0,0.0,5.0,360,Night
2674,10.6,0.0,0.0,1.3,304,Night
2008,8.8,0.0,0.0,4.7,9,Night
4612,10.5,0.0,0.0,4.0,280,Night
1823,11.4,0.0,0.0,7.2,333,Night
5469,11.1,0.0,0.0,7.2,333,Night
3281,11.6,0.0,0.0,6.6,241,Night
2236,12.0,0.0,0.0,5.6,310,Night
1591,10.8,0.0,0.0,7.4,309,Night
2445,13.9,0.0,0.0,5.4,318,Night
2255,8.0,0.0,0.0,5.6,315,Night
1568,9.4,0.0,0.0,1.9,338,Night
2480,7.7,0.0,0.0,5.0,291,Night
5470,9.8,0.0,0.0,3.5,246,Night
2318,9.3,0.0,0.0,1.0,135,Night
1935,8.0,0.0,0.0,4.4,325,Night
3541,12.2,0.0,0.0,8.5,324,Night
4687,14.6,0.0,0.0,6.1,310,Night
1820,9.5,0.0,0.0,3.3,311,Night
2334,10.9,0.0,0.0,7.4,309,Night
5200,10.9,0.0,0.0,7.6,315,Night
2023,10.7,0.0,0.0,6.1,310,Night
2169,9.4,0.0,0.0,6.0,327,Night
2068,14.7,0.0,0.0,5.1,356,Night
1644,9.7,0.0,0.0,3.8,319,Night
1607,9.9,0.0,0.0,4.3,265,Night
1945,8.0,0.0,0.0,5.4,278,Night
1656,9.8,0.0,0.0,2.2,270,Night
1886,12.1,0.0,0.0,6.9,309,Night
2064,7.9,0.0,0.0,4.7,266,Night
2528,9.5,0.0,0.0,3.3,276,Night
1883,10.0,0.0,0.0,1.9,338,Night
1887,9.3,0.0,0.0,5.0,300,Night
4644,10.4,0.0,0.0,5.4,340,Night
2611,10.5,0.0,0.0,3.4,18,Night
2365,8.5,0.0,0.0,7.1,294,Night
3738,9.9,0.0,0.0,3.2,333,Night
2287,8.8,0.0,0.0,3.4,18,Night
3475,14.6,0.0,0.0,6.1,310,Night
5241,10.2,0.0,0.0,6.1,3,Night
2588,10.1,0.0,0.0,5.8,7,Night
5795,10.8,0.0,0.0,7.9,317,Night
2888,11.0,0.0,0.0,5.4,312,Night
2945,10.8,0.0,0.0,7.9,317,Night
2141,16.7,0.0,0.0,5.9,322,Night
2650,15.5,0.0,0.0,5.8,330,Night
5103,16.1,0.0,0.0,6.8,328,Night
5130,15.4,0.0,0.0,5.8,330,Night
5891,16.3,0.0,0.0,6.8,328,Night
2300,11.6,0.0,0.0,5.2,335,Night
2543,9.1,0.0,0.0,1.1,288,Night
2263,11.3,0.0,0.0,6.5,289,Night
2664,8.5,0.0,0.0,3.7,331,Night
2446,10.8,0.0,0.0,3.6,233,Night
1777,11.6,0.0,0.0,5.2,286,Night
2535,9.9,0.0,0.0,5.9,313,Night
1792,7.8,0.0,0.0,4.5,284,Night
2208,7.7,0.0,0.0,4.2,290,Night
2185,10.1,0.0,0.0,3.6,307,Night
5358,10.9,0.0,0.0,5.8,292,Night
2519,11.5,0.0,0.0,9.7,318,Night
1765,8.5,0.0,0.0,5.6,320,Night
5881,15.9,0.0,0.0,7.1,319,Night
1640,8.8,0.0,0.0,5.0,300,Night
2230,8.9,0.0,0.0,4.7,293,Night
3634,8.8,0.0,0.0,6.2,324,Night
3838,10.1,0.0,0.0,4.6,342,Night
4276,8.5,0.0,0.0,1.5,315,Night
2614,13.0,0.0,0.0,4.4,261,Night
5360,8.9,0.0,0.0,3.2,270,Night
5131,15.2,0.0,0.0,5.2,344,Night
2024,8.8,0.0,0.0,1.5,315,Night
2019,11.1,0.0,0.0,2.8,50,Night
2096,13.4,0.0,0.0,5.1,321,Night
3429,8.1,0.0,0.0,3.8,287,Night
5649,13.6,0.0,0.0,5.1,321,Night
1739,11.2,0.0,0.0,9.3,347,Night
3633,11.3,0.0,0.0,6.2,350,Night
5446,11.1,0.0,0.0,6.1,357,Night
4501,10.6,0.0,0.0,5.4,8,Night
2281,12.8,0.0,0.0,6.1,357,Night
2145,13.4,0.0,0.0,3.6,233,Night
1623,9.8,0.0,0.0,1.1,288,Night
3564,15.1,0.0,0.0,6.5,326,Night
5229,14.9,0.0,0.0,6.5,326,Night
1670,13.0,0.0,0.0,4.4,261,Night
1529,11.3,0.0,0.0,7.2,297,Night
2205,11.2,0.0,0.0,6.5,304,Night
2302,24.9,0.0,0.0,19.2,98,Night
2501,25.1,0.0,0.0,7.6,121,Night
2449,24.9,0.0,0.0,19.2,98,Night
5802,24.9,0.0,0.0,19.2,98,Night
2423,24.9,0.0,0.0,19.2,98,Night
2721,24.0,0.0,0.0,10.5,117,Night
1822,24.9,0.0,0.0,19.2,98,Night
2072,24.9,0.0,0.0,19.2,98,Night
1854,24.9,0.0,0.0,19.2,98,Night
2240,26.0,0.0,0.0,13.4,121,Night
2085,24.9,0.0,0.0,19.2,98,Night
3716,26.1,0.0,0.0,13.4,96,Night
2067,24.9,0.0,0.0,19.2,98,Night
2026,24.9,0.0,0.0,19.2,98,Night
5793,26.1,0.0,0.0,12.7,97,Night
5803,26.7,0.0,0.0,13.0,118,Night
3693,24.9,0.0,0.0,19.2,98,Night
2346,24.9,0.0,0.0,19.2,98,Night
2283,8.1,0.0,0.0,8.4,277,Night
1873,10.8,0.0,0.0,9.8,276,Night
2885,9.3,0.0,0.0,10.3,299,Night
2261,8.7,0.0,0.0,8.8,289,Night
2225,8.0,0.0,0.0,8.3,272,Night
3301,10.0,0.0,0.0,8.8,279,Night
2373,9.7,0.0,0.0,9.1,288,Night
2747,11.3,0.0,0.0,9.8,276,Night
1964,8.8,0.0,0.0,6.3,301,Night
514,21.5,0.0,0.0,6.9,62,Night
4487,20.5,0.0,0.0,7.6,65,Night
396,18.4,0.0,0.0,7.6,115,Night
644,18.5,0.0,0.0,7.7,118,Night
4443,18.3,0.0,0.0,8.1,111,Night
795,20.7,0.0,0.0,7.9,93,Night
1383,20.4,0.0,0.0,8.4,65,Night
7181,20.9,0.0,0.0,10.0,64,Night
4457,19.0,0.0,0.0,4.9,73,Night
6395,20.5,0.0,0.0,8.0,63,Night
2806,18.2,0.0,0.0,5.5,157,Night
634,19.7,0.0,0.0,7.4,76,Night
5378,21.3,0.0,0.0,8.4,80,Night
3222,18.5,0.0,0.0,6.9,118,Night
1748,21.6,0.0,0.0,8.6,75,Night
2348,21.1,0.0,0.0,11.6,68,Night
642,19.9,0.0,0.0,4.7,94,Night
1603,18.7,0.0,0.0,5.4,110,Night
4445,18.2,0.0,0.0,4.8,117,Night
1164,21.3,0.0,0.0,8.4,80,Night
1286,20.0,0.0,0.0,7.4,76,Night
1339,19.3,0.0,0.0,8.5,78,Night
2214,21.1,0.0,0.0,8.1,77,Night
4506,19.0,0.0,0.0,8.8,81,Night
5291,19.8,0.0,0.0,10.2,82,Night
586,19.1,0.0,0.0,8.7,107,Night
4664,19.1,0.0,0.0,6.2,97,Night
7188,18.8,0.0,0.0,6.1,90,Night
627,18.7,0.0,0.0,4.9,107,Night
631,19.0,0.0,0.0,5.0,111,Night
630,18.6,0.0,0.0,7.3,101,Night
2703,18.7,0.0,0.0,7.3,101,Night
3638,18.7,0.0,0.0,7.3,101,Night
3359,20.5,0.0,0.0,3.8,131,Night
638,18.6,0.0,0.0,5.2,146,Night
5705,21.1,0.0,0.0,7.6,85,Night
625,19.5,0.0,0.0,6.6,68,Night
2928,20.6,0.0,0.0,7.5,73,Night
3646,19.4,0.0,0.0,6.3,66,Night
3899,20.6,0.0,0.0,7.5,73,Night
640,17.9,0.0,0.0,6.4,128,Night
641,19.0,0.0,0.0,5.0,111,Night
2328,19.7,0.0,0.0,5.6,117,Night
3192,18.2,0.0,0.0,7.9,114,Night
4452,18.0,0.0,0.0,3.1,111,Night
4583,18.0,0.0,0.0,6.4,128,Night
1382,18.2,0.0,0.0,6.8,115,Night
6887,18.1,0.0,0.0,6.8,115,Night
2687,18.2,0.0,0.0,4.3,132,Night
4145,18.0,0.0,0.0,4.3,132,Night
2832,19.4,0.0,0.0,6.0,65,Night
1135,19.2,0.0,0.0,5.9,76,Night
728,20.6,0.0,0.0,8.0,63,Night
4237,19.5,0.0,0.0,4.1,128,Night
4440,18.6,0.0,0.0,7.9,90,Night
3713,20.3,0.0,0.0,8.1,77,Night
621,18.9,0.0,0.0,9.1,108,Night
5745,19.2,0.0,0.0,3.3,139,Night
1030,18.9,0.0,0.0,4.9,107,Night
1130,18.3,0.0,0.0,5.6,105,Night
4420,19.1,0.0,0.0,9.7,90,Night
881,19.5,0.0,0.0,9.0,85,Night
4521,19.6,0.0,0.0,10.2,82,Night
1017,18.8,0.0,0.0,8.2,113,Night
1829,18.8,0.0,0.0,7.4,113,Night
1146,19.0,0.0,0.0,7.4,76,Night
632,20.9,0.0,0.0,10.3,65,Night
4384,20.4,0.0,0.0,8.1,77,Night
3442,21.1,0.0,0.0,7.6,85,Night
643,20.1,0.0,0.0,7.6,87,Night
2712,19.1,0.0,0.0,6.2,97,Night
2870,19.1,0.0,0.0,6.2,97,Night
2887,21.1,0.0,0.0,7.6,85,Night
5367,19.1,0.0,0.0,6.2,97,Night
5923,21.0,0.0,0.0,7.6,85,Night
624,18.5,0.0,0.0,7.3,110,Night
1270,22.2,0.0,0.0,6.8,65,Night
6576,19.8,0.0,0.0,6.8,72,Night
1359,20.6,0.0,0.0,7.5,73,Night
3367,21.6,0.0,0.0,8.6,75,Night
5087,18.7,0.0,0.0,4.7,99,Night
616,19.9,0.0,0.0,8.4,97,Night
3724,19.5,0.0,0.0,8.1,103,Night
3191,18.3,0.0,0.0,4.7,113,Night
585,20.7,0.0,0.0,3.8,131,Night
4593,19.1,0.0,0.0,3.8,131,Night
6962,20.5,0.0,0.0,3.8,131,Night
1123,18.0,0.0,0.0,3.4,108,Night
2265,18.0,0.0,0.0,6.8,122,Night
3628,17.9,0.0,0.0,6.8,122,Night
5371,18.1,0.0,0.0,6.8,122,Night
1035,18.8,0.0,0.0,6.2,144,Night
1281,20.4,0.0,0.0,5.4,138,Night
3338,20.3,0.0,0.0,5.4,138,Night
628,20.4,0.0,0.0,8.1,77,Night
1037,20.4,0.0,0.0,8.1,77,Night
5279,19.5,0.0,0.0,7.3,79,Night
6174,20.4,0.0,0.0,8.1,77,Night
377,19.6,0.0,0.0,8.0,85,Night
511,19.6,0.0,0.0,8.0,85,Night
5383,19.5,0.0,0.0,8.0,85,Night
574,21.1,0.0,0.0,7.6,85,Night
1244,19.7,0.0,0.0,5.6,117,Night
3733,19.2,0.0,0.0,3.3,139,Night
5487,17.8,0.0,0.0,3.1,111,Night
629,18.3,0.0,0.0,4.0,117,Night
1358,19.3,0.0,0.0,6.5,90,Night
1183,21.3,0.0,0.0,8.4,80,Night
1144,18.9,0.0,0.0,3.9,124,Night
1520,3.5,0.1,0.0,12.6,93,Night
1538,6.1,0.0,0.0,24.1,99,Night
3853,5.5,0.1,0.0,15.7,58,Night
2990,6.7,0.0,0.0,13.8,99,Night
1685,1.5,0.0,0.0,10.4,92,Night
1604,-1.5,0.0,0.0,10.8,184,Night
3872,-1.1,0.0,0.0,7.2,186,Night
1535,9.5,0.0,0.0,27.5,96,Night
2443,9.4,0.0,0.0,24.6,97,Night
3237,9.4,0.0,0.0,24.6,97,Night
4865,9.0,0.0,0.0,27.4,94,Night
1543,-2.1,0.0,0.0,8.4,133,Night
3734,12.2,0.0,0.0,23.3,98,Night
1500,4.8,0.0,0.0,21.0,106,Night
1483,12.2,0.0,0.0,21.7,97,Night
672,18.8,0.0,0.0,6.1,50,Night
5175,18.3,0.0,0.0,6.5,71,Night
5058,22.1,0.0,0.0,7.2,53,Night
1226,20.3,0.0,0.0,7.1,49,Night
663,21.3,0.0,0.0,9.1,34,Night
950,19.9,0.0,0.0,11.6,64,Night
3599,21.1,0.0,0.0,10.8,64,Night
466,19.4,0.0,0.0,8.0,72,Night
620,15.9,0.0,0.0,7.4,61,Night
64,20.0,0.0,0.0,11.7,72,Night
738,19.1,0.0,0.0,10.2,67,Night
568,20.8,0.0,0.0,6.4,52,Night
1469,22.4,0.0,0.0,7.4,29,Night
3619,21.3,0.0,0.0,6.6,22,Night
3659,21.5,0.0,0.0,6.6,22,Night
3660,21.6,0.0,0.0,6.3,24,Night
5143,21.4,0.0,0.0,6.6,22,Night
5251,21.5,0.0,0.0,6.6,22,Night
673,19.0,0.0,0.0,8.9,50,Night
1075,18.8,0.0,0.0,9.3,54,Night
3495,18.9,0.0,0.0,9.0,53,Night
4469,18.9,0.0,0.0,8.9,50,Night
4589,18.7,0.0,0.0,8.8,55,Night
4591,18.8,0.0,0.0,9.3,54,Night
698,21.8,0.0,0.0,7.3,20,Night
5263,21.7,0.0,0.0,7.9,24,Night
4635,18.6,0.0,0.0,6.5,360,Night
175,19.9,0.0,0.0,11.5,76,Night
192,20.1,0.0,0.0,9.2,64,Night
657,18.5,0.0,0.0,7.7,49,Night
2322,20.0,0.0,0.0,11.0,71,Night
93,19.7,0.0,0.0,12.2,76,Night
687,17.3,0.0,0.0,7.7,37,Night
619,20.9,0.0,0.0,8.4,31,Night
264,19.4,0.0,0.0,11.3,63,Night
4226,21.4,0.0,0.0,8.9,32,Night
677,19.6,0.0,0.0,11.6,68,Night
4692,21.3,0.0,0.0,6.6,22,Night
690,16.0,0.0,0.0,4.0,85,Night
3137,19.3,0.0,0.0,11.1,61,Night
314,20.7,0.0,0.0,10.4,46,Night
272,21.1,0.0,0.0,9.9,57,Night
674,20.0,0.0,0.0,10.2,48,Night
680,16.7,0.0,0.0,8.4,65,Night
1376,19.8,0.0,0.0,10.2,45,Night
710,21.4,0.0,0.0,7.4,47,Night
1606,21.9,0.0,0.0,7.6,25,Night
5188,22.0,0.0,0.0,7.6,25,Night
1115,20.9,0.0,0.0,8.1,69,Night
120,20.0,0.0,0.0,11.2,69,Night
161,19.6,0.0,0.0,10.9,73,Night
1466,17.6,0.0,0.0,5.8,4,Night
335,19.9,0.0,0.0,11.3,68,Night
393,20.1,0.0,0.0,10.8,69,Night
1467,16.6,0.0,0.0,6.0,57,Night
724,17.2,0.0,0.0,10.0,60,Night
1080,15.6,0.0,0.0,4.5,61,Night
3829,16.2,0.0,0.0,3.3,96,Night
1089,21.6,0.0,0.0,6.4,38,Night
599,15.8,0.0,0.0,6.6,61,Night
742,16.1,0.0,0.0,6.2,54,Night
5734,16.2,0.0,0.0,6.2,54,Night
1318,20.2,0.0,0.0,6.1,28,Night
1319,17.7,0.0,0.0,7.4,39,Night
1320,17.8,0.0,0.0,4.9,73,Night
2065,18.5,0.0,0.0,5.6,45,Night
2310,20.0,0.0,0.0,5.6,45,Night
2932,19.9,0.0,0.0,6.1,40,Night
3959,20.3,0.0,0.0,6.1,28,Night
7020,22.2,0.0,0.0,7.2,53,Night
879,19.4,0.0,0.0,11.2,45,Night
683,21.2,0.0,0.0,11.5,49,Night
671,20.6,0.0,0.0,8.7,60,Night
741,18.6,0.0,0.0,6.6,41,Night
737,20.4,0.0,0.0,9.4,50,Night
684,20.4,0.0,0.0,10.3,65,Night
695,21.8,0.0,0.0,7.1,49,Night
5107,21.8,0.0,0.0,7.1,49,Night
366,18.4,0.0,0.0,9.3,28,Night
308,21.2,0.0,0.0,8.9,50,Night
107,19.1,0.0,0.0,11.8,70,Night
4223,18.4,0.0,0.0,3.9,56,Night
668,19.4,0.0,0.0,5.7,55,Night
1248,20.1,0.0,0.0,11.0,71,Night
1561,21.1,0.0,0.0,10.8,64,Night
5043,19.9,0.0,0.0,11.8,78,Night
5122,21.5,0.0,0.0,9.7,68,Night
5196,19.9,0.0,0.0,11.8,78,Night
6807,21.3,0.0,0.0,10.8,64,Night
104,19.6,0.0,0.0,11.0,71,Night
94,19.8,0.0,0.0,12.9,67,Night
685,16.5,0.0,0.0,8.2,52,Night
5467,16.7,0.0,0.0,8.2,52,Night
6370,16.8,0.0,0.0,8.7,60,Night
4482,20.2,0.0,0.0,7.7,49,Night
416,20.5,0.0,0.0,7.4,47,Night
682,20.9,0.0,0.0,8.1,45,Night
2757,21.0,0.0,0.0,7.6,45,Night
5057,20.6,0.0,0.0,7.4,47,Night
5148,21.0,0.0,0.0,8.1,45,Night
5182,20.9,0.0,0.0,8.9,43,Night
659,21.7,0.0,0.0,7.2,53,Night
688,22.2,0.0,0.0,7.6,59,Night
3717,22.3,0.0,0.0,7.0,55,Night
4435,21.4,0.0,0.0,7.1,49,Night
5119,22.3,0.0,0.0,7.6,59,Night
5616,22.3,0.0,0.0,7.0,55,Night
1159,16.7,0.0,0.0,7.1,41,Night
678,16.9,0.0,0.0,2.4,117,Night
1194,19.4,0.0,0.0,7.1,24,Night
